date,family,store_nbr,city,store_type,is_holiday,is_payday,is_weekend,units_sold,line_items,day_of_week,month_name,year_month,earthquake_window
2015-08-27,PRODUCE,5,Machala,E,False,0,0,88.0,4,Thursday,August,2015-08,0
2015-08-27,CLEANING,5,Machala,E,False,0,0,21.0,3,Thursday,August,2015-08,0
2015-08-27,DAIRY,5,Machala,E,False,0,0,54.0,4,Thursday,August,2015-08,0
2015-08-27,DELI,5,Machala,E,False,0,0,3.0,1,Thursday,August,2015-08,0
2015-08-27,EGGS,5,Machala,E,False,0,0,2.0,1,Thursday,August,2015-08,0
2015-08-27,GROCERY I,6,Manta,A,False,0,0,141.0,11,Thursday,August,2015-08,0
2015-08-27,BEVERAGES,6,Manta,A,False,0,0,65.0,9,Thursday,August,2015-08,0
2015-08-27,PRODUCE,6,Manta,A,False,0,0,16.0,2,Thursday,August,2015-08,0
2015-08-27,CLEANING,6,Manta,A,False,0,0,16.0,3,Thursday,August,2015-08,0
2015-08-27,DAIRY,6,Manta,A,False,0,0,22.0,3,Thursday,August,2015-08,0
2015-08-27,BREAD/BAKERY,6,Manta,A,False,0,0,10.205,4,Thursday,August,2015-08,0
2015-08-28,GROCERY I,1,Quito,A,False,0,0,247.0,10,Friday,August,2015-08,0
2015-08-28,BEVERAGES,1,Quito,A,False,0,0,59.0,4,Friday,August,2015-08,0
2015-08-28,PRODUCE,1,Quito,A,False,0,0,53.0,4,Friday,August,2015-08,0
2015-08-28,CLEANING,1,Quito,A,False,0,0,30.0,3,Friday,August,2015-08,0
2015-08-28,DAIRY,1,Quito,A,False,0,0,69.91,4,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,1,Quito,A,False,0,0,6.0,1,Friday,August,2015-08,0
2015-08-28,DELI,1,Quito,A,False,0,0,4.0,1,Friday,August,2015-08,0
2015-08-28,GROCERY I,2,Guayaquil,B,False,0,0,268.0,8,Friday,August,2015-08,0
2015-08-28,BEVERAGES,2,Guayaquil,B,False,0,0,53.0,5,Friday,August,2015-08,0
2015-08-28,PRODUCE,2,Guayaquil,B,False,0,0,50.0,5,Friday,August,2015-08,0
2015-08-28,CLEANING,2,Guayaquil,B,False,0,0,24.0,3,Friday,August,2015-08,0
2015-08-28,DAIRY,2,Guayaquil,B,False,0,0,62.0,4,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,2,Guayaquil,B,False,0,0,25.0,2,Friday,August,2015-08,0
2015-08-28,DELI,2,Guayaquil,B,False,0,0,4.0,1,Friday,August,2015-08,0
2015-08-28,GROCERY I,3,Cuenca,C,False,0,0,273.0,12,Friday,August,2015-08,0
2015-08-28,BEVERAGES,3,Cuenca,C,False,0,0,116.0,8,Friday,August,2015-08,0
2015-08-28,PRODUCE,3,Cuenca,C,False,0,0,50.0,4,Friday,August,2015-08,0
2015-08-28,CLEANING,3,Cuenca,C,False,0,0,39.0,3,Friday,August,2015-08,0
2015-08-28,DAIRY,3,Cuenca,C,False,0,0,46.435,4,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,3,Cuenca,C,False,0,0,22.0,3,Friday,August,2015-08,0
2015-08-28,GROCERY I,4,Ambato,D,False,0,0,219.0,8,Friday,August,2015-08,0
2015-08-28,BEVERAGES,4,Ambato,D,False,0,0,171.0,9,Friday,August,2015-08,0
2015-08-28,PRODUCE,4,Ambato,D,False,0,0,90.562,5,Friday,August,2015-08,0
2015-08-28,DAIRY,4,Ambato,D,False,0,0,63.373000000000005,3,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,4,Ambato,D,False,0,0,41.047,2,Friday,August,2015-08,0
2015-08-28,DELI,4,Ambato,D,False,0,0,9.543,2,Friday,August,2015-08,0
2015-08-28,EGGS,4,Ambato,D,False,0,0,2.0,1,Friday,August,2015-08,0
2015-08-28,GROCERY I,5,Machala,E,False,0,0,338.0,10,Friday,August,2015-08,0
2015-08-28,BEVERAGES,5,Machala,E,False,0,0,160.0,10,Friday,August,2015-08,0
2015-08-28,PRODUCE,5,Machala,E,False,0,0,86.0,5,Friday,August,2015-08,0
2015-08-28,CLEANING,5,Machala,E,False,0,0,75.0,3,Friday,August,2015-08,0
2015-08-28,DAIRY,5,Machala,E,False,0,0,21.0,2,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,5,Machala,E,False,0,0,4.693,1,Friday,August,2015-08,0
2015-08-28,EGGS,5,Machala,E,False,0,0,6.0,1,Friday,August,2015-08,0
2015-08-28,GROCERY I,6,Manta,A,False,0,0,129.0,6,Friday,August,2015-08,0
2015-08-28,BEVERAGES,6,Manta,A,False,0,0,70.0,6,Friday,August,2015-08,0
2015-08-28,PRODUCE,6,Manta,A,False,0,0,42.0,3,Friday,August,2015-08,0
2015-08-28,CLEANING,6,Manta,A,False,0,0,23.0,3,Friday,August,2015-08,0
2015-08-28,DAIRY,6,Manta,A,False,0,0,29.0,4,Friday,August,2015-08,0
2015-08-28,BREAD/BAKERY,6,Manta,A,False,0,0,11.157,3,Friday,August,2015-08,0
2015-08-28,DELI,6,Manta,A,False,0,0,1.0,1,Friday,August,2015-08,0
2015-08-28,EGGS,6,Manta,A,False,0,0,1.0,1,Friday,August,2015-08,0
2015-08-29,GROCERY I,1,Quito,A,False,0,1,239.0,6,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,1,Quito,A,False,0,1,169.0,7,Saturday,August,2015-08,0
2015-08-29,PRODUCE,1,Quito,A,False,0,1,145.575,5,Saturday,August,2015-08,0
2015-08-29,CLEANING,1,Quito,A,False,0,1,19.0,3,Saturday,August,2015-08,0
2015-08-29,DAIRY,1,Quito,A,False,0,1,51.714,5,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,1,Quito,A,False,0,1,12.218,1,Saturday,August,2015-08,0
2015-08-29,DELI,1,Quito,A,False,0,1,5.0,1,Saturday,August,2015-08,0
2015-08-29,GROCERY I,2,Guayaquil,B,False,0,1,175.0,7,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,2,Guayaquil,B,False,0,1,157.0,7,Saturday,August,2015-08,0
2015-08-29,PRODUCE,2,Guayaquil,B,False,0,1,137.0,5,Saturday,August,2015-08,0
2015-08-29,CLEANING,2,Guayaquil,B,False,0,1,28.0,1,Saturday,August,2015-08,0
2015-08-29,DAIRY,2,Guayaquil,B,False,0,1,63.0,3,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,2,Guayaquil,B,False,0,1,9.0,1,Saturday,August,2015-08,0
2015-08-29,DELI,2,Guayaquil,B,False,0,1,13.0,2,Saturday,August,2015-08,0
2015-08-29,GROCERY I,3,Cuenca,C,False,0,1,274.0,11,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,3,Cuenca,C,False,0,1,121.0,6,Saturday,August,2015-08,0
2015-08-29,PRODUCE,3,Cuenca,C,False,0,1,78.97900000000001,6,Saturday,August,2015-08,0
2015-08-29,CLEANING,3,Cuenca,C,False,0,1,30.0,2,Saturday,August,2015-08,0
2015-08-29,DAIRY,3,Cuenca,C,False,0,1,54.527,4,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,3,Cuenca,C,False,0,1,19.664,3,Saturday,August,2015-08,0
2015-08-29,GROCERY I,4,Ambato,D,False,0,1,253.0,7,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,4,Ambato,D,False,0,1,156.0,8,Saturday,August,2015-08,0
2015-08-29,PRODUCE,4,Ambato,D,False,0,1,128.157,5,Saturday,August,2015-08,0
2015-08-29,CLEANING,4,Ambato,D,False,0,1,51.0,1,Saturday,August,2015-08,0
2015-08-29,DAIRY,4,Ambato,D,False,0,1,48.81,4,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,4,Ambato,D,False,0,1,36.0,3,Saturday,August,2015-08,0
2015-08-29,DELI,4,Ambato,D,False,0,1,12.0,2,Saturday,August,2015-08,0
2015-08-29,GROCERY I,5,Machala,E,False,0,1,362.0,10,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,5,Machala,E,False,0,1,120.0,6,Saturday,August,2015-08,0
2015-08-29,PRODUCE,5,Machala,E,False,0,1,89.426,4,Saturday,August,2015-08,0
2015-08-29,CLEANING,5,Machala,E,False,0,1,84.0,3,Saturday,August,2015-08,0
2015-08-29,DAIRY,5,Machala,E,False,0,1,76.0,4,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,5,Machala,E,False,0,1,24.0,3,Saturday,August,2015-08,0
2015-08-29,DELI,5,Machala,E,False,0,1,14.0,2,Saturday,August,2015-08,0
2015-08-29,GROCERY I,6,Manta,A,False,0,1,181.0,11,Saturday,August,2015-08,0
2015-08-29,BEVERAGES,6,Manta,A,False,0,1,61.0,8,Saturday,August,2015-08,0
2015-08-29,PRODUCE,6,Manta,A,False,0,1,96.458,7,Saturday,August,2015-08,0
2015-08-29,CLEANING,6,Manta,A,False,0,1,35.0,4,Saturday,August,2015-08,0
2015-08-29,DAIRY,6,Manta,A,False,0,1,25.0,3,Saturday,August,2015-08,0
2015-08-29,BREAD/BAKERY,6,Manta,A,False,0,1,12.143,3,Saturday,August,2015-08,0
2015-08-29,DELI,6,Manta,A,False,0,1,2.772,1,Saturday,August,2015-08,0
2015-08-30,GROCERY I,1,Quito,A,False,1,1,194.0,6,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,1,Quito,A,False,1,1,68.0,5,Sunday,August,2015-08,0
2015-08-30,PRODUCE,1,Quito,A,False,1,1,56.0,4,Sunday,August,2015-08,0
2015-08-30,CLEANING,1,Quito,A,False,1,1,26.0,2,Sunday,August,2015-08,0
2015-08-30,DAIRY,1,Quito,A,False,1,1,54.679,3,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,1,Quito,A,False,1,1,40.947,5,Sunday,August,2015-08,0
2015-08-30,DELI,1,Quito,A,False,1,1,4.0,1,Sunday,August,2015-08,0
2015-08-30,GROCERY I,2,Guayaquil,B,False,1,1,311.0,10,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,2,Guayaquil,B,False,1,1,146.0,6,Sunday,August,2015-08,0
2015-08-30,PRODUCE,2,Guayaquil,B,False,1,1,109.0,5,Sunday,August,2015-08,0
2015-08-30,CLEANING,2,Guayaquil,B,False,1,1,15.0,2,Sunday,August,2015-08,0
2015-08-30,DAIRY,2,Guayaquil,B,False,1,1,96.193,4,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,2,Guayaquil,B,False,1,1,28.911,4,Sunday,August,2015-08,0
2015-08-30,DELI,2,Guayaquil,B,False,1,1,5.0,1,Sunday,August,2015-08,0
2015-08-30,GROCERY I,3,Cuenca,C,False,1,1,250.0,12,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,3,Cuenca,C,False,1,1,28.0,3,Sunday,August,2015-08,0
2015-08-30,PRODUCE,3,Cuenca,C,False,1,1,84.0,5,Sunday,August,2015-08,0
2015-08-30,CLEANING,3,Cuenca,C,False,1,1,32.0,2,Sunday,August,2015-08,0
2015-08-30,DAIRY,3,Cuenca,C,False,1,1,42.0,3,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,3,Cuenca,C,False,1,1,10.0,1,Sunday,August,2015-08,0
2015-08-30,DELI,3,Cuenca,C,False,1,1,7.0,1,Sunday,August,2015-08,0
2015-08-30,EGGS,3,Cuenca,C,False,1,1,3.0,1,Sunday,August,2015-08,0
2015-08-30,GROCERY I,4,Ambato,D,False,1,1,271.0,5,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,4,Ambato,D,False,1,1,77.0,3,Sunday,August,2015-08,0
2015-08-30,PRODUCE,4,Ambato,D,False,1,1,117.584,6,Sunday,August,2015-08,0
2015-08-30,CLEANING,4,Ambato,D,False,1,1,38.0,2,Sunday,August,2015-08,0
2015-08-30,DAIRY,4,Ambato,D,False,1,1,58.0,3,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,4,Ambato,D,False,1,1,11.0,2,Sunday,August,2015-08,0
2015-08-30,EGGS,4,Ambato,D,False,1,1,1.0,1,Sunday,August,2015-08,0
2015-08-30,GROCERY I,5,Machala,E,False,1,1,306.0,12,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,5,Machala,E,False,1,1,185.0,6,Sunday,August,2015-08,0
2015-08-30,PRODUCE,5,Machala,E,False,1,1,109.30799999999999,4,Sunday,August,2015-08,0
2015-08-30,CLEANING,5,Machala,E,False,1,1,13.0,1,Sunday,August,2015-08,0
2015-08-30,DAIRY,5,Machala,E,False,1,1,49.45,4,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,5,Machala,E,False,1,1,56.0,5,Sunday,August,2015-08,0
2015-08-30,DELI,5,Machala,E,False,1,1,1.0,1,Sunday,August,2015-08,0
2015-08-30,GROCERY I,6,Manta,A,False,1,1,114.0,6,Sunday,August,2015-08,0
2015-08-30,BEVERAGES,6,Manta,A,False,1,1,64.0,8,Sunday,August,2015-08,0
2015-08-30,PRODUCE,6,Manta,A,False,1,1,49.059,4,Sunday,August,2015-08,0
2015-08-30,CLEANING,6,Manta,A,False,1,1,34.0,4,Sunday,August,2015-08,0
2015-08-30,DAIRY,6,Manta,A,False,1,1,54.105000000000004,3,Sunday,August,2015-08,0
2015-08-30,BREAD/BAKERY,6,Manta,A,False,1,1,11.0,3,Sunday,August,2015-08,0
2015-08-30,DELI,6,Manta,A,False,1,1,1.0,1,Sunday,August,2015-08,0
2015-08-31,GROCERY I,1,Quito,A,False,1,0,192.0,13,Monday,August,2015-08,0
2015-08-31,BEVERAGES,1,Quito,A,False,1,0,62.0,6,Monday,August,2015-08,0
2015-08-31,PRODUCE,1,Quito,A,False,1,0,54.0,5,Monday,August,2015-08,0
2015-08-31,CLEANING,1,Quito,A,False,1,0,35.0,3,Monday,August,2015-08,0
2015-08-31,DAIRY,1,Quito,A,False,1,0,48.0,5,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,1,Quito,A,False,1,0,13.0,4,Monday,August,2015-08,0
2015-08-31,DELI,1,Quito,A,False,1,0,6.0,1,Monday,August,2015-08,0
2015-08-31,EGGS,1,Quito,A,False,1,0,6.0,1,Monday,August,2015-08,0
2015-08-31,GROCERY I,2,Guayaquil,B,False,1,0,68.0,5,Monday,August,2015-08,0
2015-08-31,BEVERAGES,2,Guayaquil,B,False,1,0,104.0,8,Monday,August,2015-08,0
2015-08-31,PRODUCE,2,Guayaquil,B,False,1,0,22.0,3,Monday,August,2015-08,0
2015-08-31,CLEANING,2,Guayaquil,B,False,1,0,46.0,5,Monday,August,2015-08,0
2015-08-31,DAIRY,2,Guayaquil,B,False,1,0,30.0,4,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,2,Guayaquil,B,False,1,0,22.0,3,Monday,August,2015-08,0
2015-08-31,EGGS,2,Guayaquil,B,False,1,0,1.0,1,Monday,August,2015-08,0
2015-08-31,GROCERY I,3,Cuenca,C,False,1,0,187.0,10,Monday,August,2015-08,0
2015-08-31,BEVERAGES,3,Cuenca,C,False,1,0,64.0,6,Monday,August,2015-08,0
2015-08-31,PRODUCE,3,Cuenca,C,False,1,0,68.0,6,Monday,August,2015-08,0
2015-08-31,CLEANING,3,Cuenca,C,False,1,0,29.0,5,Monday,August,2015-08,0
2015-08-31,DAIRY,3,Cuenca,C,False,1,0,25.0,3,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,3,Cuenca,C,False,1,0,32.162,4,Monday,August,2015-08,0
2015-08-31,GROCERY I,4,Ambato,D,False,1,0,367.0,13,Monday,August,2015-08,0
2015-08-31,BEVERAGES,4,Ambato,D,False,1,0,166.0,7,Monday,August,2015-08,0
2015-08-31,PRODUCE,4,Ambato,D,False,1,0,106.0,4,Monday,August,2015-08,0
2015-08-31,CLEANING,4,Ambato,D,False,1,0,36.0,3,Monday,August,2015-08,0
2015-08-31,DAIRY,4,Ambato,D,False,1,0,68.0,5,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,4,Ambato,D,False,1,0,37.538,4,Monday,August,2015-08,0
2015-08-31,DELI,4,Ambato,D,False,1,0,1.018,1,Monday,August,2015-08,0
2015-08-31,GROCERY I,5,Machala,E,False,1,0,228.0,9,Monday,August,2015-08,0
2015-08-31,BEVERAGES,5,Machala,E,False,1,0,110.0,6,Monday,August,2015-08,0
2015-08-31,PRODUCE,5,Machala,E,False,1,0,72.274,5,Monday,August,2015-08,0
2015-08-31,CLEANING,5,Machala,E,False,1,0,70.0,3,Monday,August,2015-08,0
2015-08-31,DAIRY,5,Machala,E,False,1,0,18.982,1,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,5,Machala,E,False,1,0,23.0,2,Monday,August,2015-08,0
2015-08-31,DELI,5,Machala,E,False,1,0,4.0,2,Monday,August,2015-08,0
2015-08-31,GROCERY I,6,Manta,A,False,1,0,135.0,10,Monday,August,2015-08,0
2015-08-31,BEVERAGES,6,Manta,A,False,1,0,76.0,9,Monday,August,2015-08,0
2015-08-31,PRODUCE,6,Manta,A,False,1,0,39.0,4,Monday,August,2015-08,0
2015-08-31,CLEANING,6,Manta,A,False,1,0,29.0,4,Monday,August,2015-08,0
2015-08-31,DAIRY,6,Manta,A,False,1,0,8.0,1,Monday,August,2015-08,0
2015-08-31,BREAD/BAKERY,6,Manta,A,False,1,0,9.152999999999999,2,Monday,August,2015-08,0
2015-08-31,DELI,6,Manta,A,False,1,0,1.0,1,Monday,August,2015-08,0
2015-08-31,EGGS,6,Manta,A,False,1,0,2.562,1,Monday,August,2015-08,0
2015-09-01,GROCERY I,1,Quito,A,False,0,0,200.0,11,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,1,Quito,A,False,0,0,84.0,5,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,1,Quito,A,False,0,0,89.68299999999999,5,Tuesday,September,2015-09,0
2015-09-01,CLEANING,1,Quito,A,False,0,0,25.0,4,Tuesday,September,2015-09,0
2015-09-01,DAIRY,1,Quito,A,False,0,0,18.0,2,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,1,Quito,A,False,0,0,21.0,2,Tuesday,September,2015-09,0
2015-09-01,DELI,1,Quito,A,False,0,0,1.369,1,Tuesday,September,2015-09,0
2015-09-01,GROCERY I,2,Guayaquil,B,False,0,0,137.0,9,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,2,Guayaquil,B,False,0,0,90.0,6,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,2,Guayaquil,B,False,0,0,24.0,3,Tuesday,September,2015-09,0
2015-09-01,CLEANING,2,Guayaquil,B,False,0,0,3.0,2,Tuesday,September,2015-09,0
2015-09-01,DAIRY,2,Guayaquil,B,False,0,0,41.303,5,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,2,Guayaquil,B,False,0,0,17.0,3,Tuesday,September,2015-09,0
2015-09-01,DELI,2,Guayaquil,B,False,0,0,1.0,1,Tuesday,September,2015-09,0
2015-09-01,GROCERY I,3,Cuenca,C,False,0,0,187.0,8,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,3,Cuenca,C,False,0,0,40.0,3,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,3,Cuenca,C,False,0,0,20.0,2,Tuesday,September,2015-09,0
2015-09-01,CLEANING,3,Cuenca,C,False,0,0,23.0,4,Tuesday,September,2015-09,0
2015-09-01,DAIRY,3,Cuenca,C,False,0,0,28.0,4,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,3,Cuenca,C,False,0,0,27.893,5,Tuesday,September,2015-09,0
2015-09-01,DELI,3,Cuenca,C,False,0,0,4.0,1,Tuesday,September,2015-09,0
2015-09-01,GROCERY I,4,Ambato,D,False,0,0,275.0,12,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,4,Ambato,D,False,0,0,64.0,5,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,4,Ambato,D,False,0,0,114.0,6,Tuesday,September,2015-09,0
2015-09-01,CLEANING,4,Ambato,D,False,0,0,30.0,4,Tuesday,September,2015-09,0
2015-09-01,DAIRY,4,Ambato,D,False,0,0,35.823,2,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,4,Ambato,D,False,0,0,25.0,4,Tuesday,September,2015-09,0
2015-09-01,DELI,4,Ambato,D,False,0,0,1.0,1,Tuesday,September,2015-09,0
2015-09-01,EGGS,4,Ambato,D,False,0,0,5.0,1,Tuesday,September,2015-09,0
2015-09-01,GROCERY I,5,Machala,E,False,0,0,222.0,9,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,5,Machala,E,False,0,0,60.0,7,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,5,Machala,E,False,0,0,91.0,7,Tuesday,September,2015-09,0
2015-09-01,CLEANING,5,Machala,E,False,0,0,33.0,3,Tuesday,September,2015-09,0
2015-09-01,DAIRY,5,Machala,E,False,0,0,62.876,4,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,5,Machala,E,False,0,0,26.0,2,Tuesday,September,2015-09,0
2015-09-01,DELI,5,Machala,E,False,0,0,11.0,1,Tuesday,September,2015-09,0
2015-09-01,GROCERY I,6,Manta,A,False,0,0,118.0,11,Tuesday,September,2015-09,0
2015-09-01,BEVERAGES,6,Manta,A,False,0,0,75.0,9,Tuesday,September,2015-09,0
2015-09-01,PRODUCE,6,Manta,A,False,0,0,64.0,6,Tuesday,September,2015-09,0
2015-09-01,CLEANING,6,Manta,A,False,0,0,21.0,5,Tuesday,September,2015-09,0
2015-09-01,DAIRY,6,Manta,A,False,0,0,14.0,2,Tuesday,September,2015-09,0
2015-09-01,BREAD/BAKERY,6,Manta,A,False,0,0,39.644999999999996,4,Tuesday,September,2015-09,0
2015-09-02,GROCERY I,1,Quito,A,False,0,0,170.0,9,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,1,Quito,A,False,0,0,122.0,10,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,1,Quito,A,False,0,0,92.027,6,Wednesday,September,2015-09,0
2015-09-02,CLEANING,1,Quito,A,False,0,0,32.0,2,Wednesday,September,2015-09,0
2015-09-02,DAIRY,1,Quito,A,False,0,0,24.072,4,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,1,Quito,A,False,0,0,28.0,4,Wednesday,September,2015-09,0
2015-09-02,DELI,1,Quito,A,False,0,0,4.0,2,Wednesday,September,2015-09,0
2015-09-02,EGGS,1,Quito,A,False,0,0,2.0,1,Wednesday,September,2015-09,0
2015-09-02,GROCERY I,2,Guayaquil,B,False,0,0,233.0,9,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,2,Guayaquil,B,False,0,0,105.0,7,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,2,Guayaquil,B,False,0,0,71.75,4,Wednesday,September,2015-09,0
2015-09-02,CLEANING,2,Guayaquil,B,False,0,0,14.0,2,Wednesday,September,2015-09,0
2015-09-02,DAIRY,2,Guayaquil,B,False,0,0,28.229,3,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,2,Guayaquil,B,False,0,0,13.0,2,Wednesday,September,2015-09,0
2015-09-02,DELI,2,Guayaquil,B,False,0,0,7.0,1,Wednesday,September,2015-09,0
2015-09-02,EGGS,2,Guayaquil,B,False,0,0,3.0,1,Wednesday,September,2015-09,0
2015-09-02,GROCERY I,3,Cuenca,C,False,0,0,158.0,7,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,3,Cuenca,C,False,0,0,61.0,5,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,3,Cuenca,C,False,0,0,50.0,5,Wednesday,September,2015-09,0
2015-09-02,CLEANING,3,Cuenca,C,False,0,0,23.0,1,Wednesday,September,2015-09,0
2015-09-02,DAIRY,3,Cuenca,C,False,0,0,6.0,1,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,3,Cuenca,C,False,0,0,23.009999999999998,3,Wednesday,September,2015-09,0
2015-09-02,DELI,3,Cuenca,C,False,0,0,1.0,1,Wednesday,September,2015-09,0
2015-09-02,GROCERY I,4,Ambato,D,False,0,0,320.0,10,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,4,Ambato,D,False,0,0,133.0,7,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,4,Ambato,D,False,0,0,75.37299999999999,5,Wednesday,September,2015-09,0
2015-09-02,CLEANING,4,Ambato,D,False,0,0,6.0,1,Wednesday,September,2015-09,0
2015-09-02,DAIRY,4,Ambato,D,False,0,0,37.028999999999996,4,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,4,Ambato,D,False,0,0,26.0,2,Wednesday,September,2015-09,0
2015-09-02,DELI,4,Ambato,D,False,0,0,12.0,2,Wednesday,September,2015-09,0
2015-09-02,GROCERY I,5,Machala,E,False,0,0,243.0,9,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,5,Machala,E,False,0,0,85.0,5,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,5,Machala,E,False,0,0,47.113,3,Wednesday,September,2015-09,0
2015-09-02,CLEANING,5,Machala,E,False,0,0,20.0,1,Wednesday,September,2015-09,0
2015-09-02,DAIRY,5,Machala,E,False,0,0,43.0,2,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,5,Machala,E,False,0,0,23.349,1,Wednesday,September,2015-09,0
2015-09-02,DELI,5,Machala,E,False,0,0,12.0,2,Wednesday,September,2015-09,0
2015-09-02,GROCERY I,6,Manta,A,False,0,0,102.0,10,Wednesday,September,2015-09,0
2015-09-02,BEVERAGES,6,Manta,A,False,0,0,43.0,9,Wednesday,September,2015-09,0
2015-09-02,PRODUCE,6,Manta,A,False,0,0,45.0,5,Wednesday,September,2015-09,0
2015-09-02,CLEANING,6,Manta,A,False,0,0,19.0,2,Wednesday,September,2015-09,0
2015-09-02,DAIRY,6,Manta,A,False,0,0,2.769,2,Wednesday,September,2015-09,0
2015-09-02,BREAD/BAKERY,6,Manta,A,False,0,0,13.0,2,Wednesday,September,2015-09,0
2015-09-02,EGGS,6,Manta,A,False,0,0,1.0,1,Wednesday,September,2015-09,0
2015-09-03,GROCERY I,1,Quito,A,False,0,0,240.0,10,Thursday,September,2015-09,0
2015-09-03,BEVERAGES,1,Quito,A,False,0,0,75.0,8,Thursday,September,2015-09,0
2015-09-03,PRODUCE,1,Quito,A,False,0,0,114.836,7,Thursday,September,2015-09,0
2015-09-03,CLEANING,1,Quito,A,False,0,0,32.0,4,Thursday,September,2015-09,0
2015-09-03,DAIRY,1,Quito,A,False,0,0,41.0,3,Thursday,September,2015-09,0
2015-09-03,BREAD/BAKERY,1,Quito,A,False,0,0,21.195,4,Thursday,September,2015-09,0
2015-09-03,EGGS,1,Quito,A,False,0,0,2.0,1,Thursday,September,2015-09,0
2015-09-03,GROCERY I,2,Guayaquil,B,False,0,0,250.0,12,Thursday,September,2015-09,0
2015-09-03,BEVERAGES,2,Guayaquil,B,False,0,0,79.0,7,Thursday,September,2015-09,0
2015-09-03,PRODUCE,2,Guayaquil,B,False,0,0,58.568999999999996,5,Thursday,September,2015-09,0
2015-09-03,CLEANING,2,Guayaquil,B,False,0,0,29.0,4,Thursday,September,2015-09,0
2015-09-03,DAIRY,2,Guayaquil,B,False,0,0,26.0,4,Thursday,September,2015-09,0
2015-09-03,BREAD/BAKERY,2,Guayaquil,B,False,0,0,33.0,5,Thursday,September,2015-09,0
2015-09-03,GROCERY I,3,Cuenca,C,False,0,0,157.0,5,Thursday,September,2015-09,0
2015-09-03,BEVERAGES,3,Cuenca,C,False,0,0,108.0,9,Thursday,September,2015-09,0
2015-09-03,PRODUCE,3,Cuenca,C,False,0,0,34.0,2,Thursday,September,2015-09,0
2015-09-03,CLEANING,3,Cuenca,C,False,0,0,25.0,3,Thursday,September,2015-09,0
